vuelo_id,fecha,airline_iata,airline_name,origen_iata,destino_iata,flight_status,retraso_salida_min,retraso_llegada_min,tiene_retraso,severidad_retraso,condicion_clima,grupo_clima,impacto_clima,condiciones_adversas,dia_semana,mes,anio
VL19596,2026-05-19,UA,United Airlines,CLO,BOG,demorado,64,55,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19597,2026-05-19,LA,Latam Airlines,BOG,CTG,demorado,49,41,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19598,2026-05-19,CM,Copa Airlines,BOG,LIM,demorado,78,88,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19599,2026-05-19,IB,Iberia,GRU,BOG,demorado,98,106,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19600,2026-05-19,AA,American Airlines,BOG,CTG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19601,2026-05-19,DL,Delta Air Lines,MAD,BOG,demorado,72,56,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19602,2026-05-19,UA,United Airlines,BOG,BAQ,demorado,54,59,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19603,2026-05-19,AA,American Airlines,BOG,CLO,demorado,66,42,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19604,2026-05-19,CM,Copa Airlines,BOG,BAQ,demorado,71,65,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19605,2026-05-19,UA,United Airlines,CTG,MDE,demorado,46,38,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19606,2026-05-19,TK,Turkish Airlines,JFK,BOG,demorado,85,73,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19607,2026-05-19,UA,United Airlines,BOG,CLO,completado,6,5,False,menor,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19608,2026-05-19,AC,Air Canada,CTG,MDE,demorado,88,88,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19609,2026-05-19,LA,Latam Airlines,BAQ,BOG,completado,40,27,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19610,2026-05-19,DL,Delta Air Lines,BOG,MDE,demorado,56,63,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19611,2026-05-19,AV,Avianca,CUN,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19612,2026-05-19,DL,Delta Air Lines,BOG,MIA,completado,33,26,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19613,2026-05-19,AV,Avianca,PTY,BOG,demorado,65,69,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19614,2026-05-19,TK,Turkish Airlines,CTG,MDE,demorado,47,32,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19615,2026-05-19,DL,Delta Air Lines,BOG,BAQ,demorado,65,57,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19616,2026-05-19,UA,United Airlines,BOG,LIM,completado,45,31,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19617,2026-05-19,CM,Copa Airlines,PTY,BOG,completado,39,39,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19618,2026-05-19,AC,Air Canada,MAD,BOG,demorado,74,65,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19619,2026-05-19,LA,Latam Airlines,BOG,CLO,demorado,93,95,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19620,2026-05-19,AA,American Airlines,BOG,CTG,completado,32,20,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19621,2026-05-19,TK,Turkish Airlines,MDE,BOG,demorado,75,63,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19622,2026-05-19,AC,Air Canada,MIA,BOG,demorado,66,62,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19623,2026-05-19,AV,Avianca,CUN,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19624,2026-05-19,TK,Turkish Airlines,BOG,CTG,demorado,51,50,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19625,2026-05-19,IB,Iberia,MAD,BOG,demorado,72,48,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19626,2026-05-19,AA,American Airlines,MIA,BOG,demorado,95,71,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19627,2026-05-19,DL,Delta Air Lines,MDE,MIA,completado,36,42,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19628,2026-05-19,LA,Latam Airlines,CUN,BOG,demorado,93,85,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19629,2026-05-19,LA,Latam Airlines,MEX,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19630,2026-05-19,AC,Air Canada,GRU,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19631,2026-05-19,AA,American Airlines,MDE,PTY,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19632,2026-05-19,CM,Copa Airlines,CLO,MIA,demorado,87,84,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19633,2026-05-19,UA,United Airlines,BOG,CLO,demorado,59,38,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19634,2026-05-19,IB,Iberia,BOG,CLO,en_vuelo,41,42,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19635,2026-05-19,IB,Iberia,CTG,BOG,demorado,71,73,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19636,2026-05-19,AA,American Airlines,MDE,PTY,completado,14,12,False,menor,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19637,2026-05-19,TK,Turkish Airlines,BOG,CTG,completado,43,49,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19638,2026-05-19,UA,United Airlines,BOG,MIA,completado,8,7,False,menor,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19639,2026-05-19,B6,JetBlue Airways,CTG,BOG,completado,44,43,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19640,2026-05-19,CM,Copa Airlines,LIM,BOG,demorado,57,59,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19641,2026-05-19,AV,Avianca,CLO,MIA,demorado,74,60,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19642,2026-05-19,DL,Delta Air Lines,MAD,BOG,demorado,71,76,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19643,2026-05-19,AV,Avianca,BOG,CLO,demorado,82,97,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19644,2026-05-19,IB,Iberia,MDE,PTY,demorado,83,85,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19645,2026-05-19,AV,Avianca,SCL,BOG,demorado,92,103,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19646,2026-05-19,CM,Copa Airlines,BOG,GRU,completado,8,7,False,menor,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19647,2026-05-19,TK,Turkish Airlines,BAQ,BOG,demorado,49,39,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19648,2026-05-19,CM,Copa Airlines,SCL,BOG,en_vuelo,37,39,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19649,2026-05-19,B6,JetBlue Airways,MIA,BOG,cancelado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19650,2026-05-19,UA,United Airlines,SCL,BOG,demorado,49,41,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19651,2026-05-19,B6,JetBlue Airways,BOG,BAQ,demorado,46,45,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19652,2026-05-19,AA,American Airlines,MIA,BOG,completado,15,15,False,menor,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19653,2026-05-19,TK,Turkish Airlines,BOG,GRU,demorado,62,37,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19654,2026-05-19,AV,Avianca,BOG,GRU,completado,37,38,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19655,2026-05-19,DL,Delta Air Lines,BOG,MEX,demorado,62,50,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19656,2026-05-19,AA,American Airlines,BOG,LIM,demorado,67,78,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19657,2026-05-19,AV,Avianca,BOG,CLO,demorado,46,54,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19658,2026-05-19,DL,Delta Air Lines,SCL,BOG,demorado,59,51,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19659,2026-05-19,AC,Air Canada,JFK,BOG,demorado,99,78,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19660,2026-05-19,AV,Avianca,MEX,BOG,completado,0,0,False,sin_retraso,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19661,2026-05-19,DL,Delta Air Lines,CUN,BOG,completado,30,23,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19662,2026-05-19,IB,Iberia,BOG,MAD,completado,43,51,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19663,2026-05-19,B6,JetBlue Airways,CTG,MDE,demorado,77,90,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19664,2026-05-19,CM,Copa Airlines,MAD,BOG,en_vuelo,27,22,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19665,2026-05-19,DL,Delta Air Lines,JFK,BOG,demorado,58,48,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19666,2026-05-19,AV,Avianca,MAD,BOG,completado,26,23,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19667,2026-05-19,LA,Latam Airlines,BOG,CTG,demorado,54,50,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19668,2026-05-19,LA,Latam Airlines,PTY,BOG,demorado,73,63,True,severo,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19669,2026-05-19,AC,Air Canada,GRU,BOG,demorado,48,44,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19670,2026-05-19,AA,American Airlines,MDE,MIA,demorado,55,65,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19671,2026-05-19,IB,Iberia,CLO,MIA,demorado,47,54,True,moderado,Tormenta eléctrica,tormenta,alto,True,Tuesday,5,2026
VL19672,2026-05-20,CM,Copa Airlines,BOG,LIM,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19673,2026-05-20,TK,Turkish Airlines,CLO,MIA,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19674,2026-05-20,B6,JetBlue Airways,MDE,PTY,demorado,91,90,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19675,2026-05-20,AV,Avianca,PTY,BOG,completado,24,18,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19676,2026-05-20,DL,Delta Air Lines,CUN,BOG,demorado,56,50,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19677,2026-05-20,AC,Air Canada,BOG,GRU,demorado,55,54,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19678,2026-05-20,LA,Latam Airlines,BOG,LIM,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19679,2026-05-20,CM,Copa Airlines,LIM,BOG,demorado,61,59,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19680,2026-05-20,AA,American Airlines,EZE,BOG,demorado,47,47,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19681,2026-05-20,UA,United Airlines,SCL,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19682,2026-05-20,AV,Avianca,CLO,BOG,completado,34,29,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19683,2026-05-20,LA,Latam Airlines,MDE,BOG,completado,13,9,False,menor,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19684,2026-05-20,AV,Avianca,CTG,MDE,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19685,2026-05-20,CM,Copa Airlines,PTY,BOG,demorado,59,43,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19686,2026-05-20,AC,Air Canada,PTY,BOG,demorado,91,89,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19687,2026-05-20,LA,Latam Airlines,SCL,BOG,demorado,58,47,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19688,2026-05-20,B6,JetBlue Airways,BOG,MEX,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19689,2026-05-20,AA,American Airlines,MDE,BOG,en_vuelo,39,30,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19690,2026-05-20,AV,Avianca,BOG,GRU,demorado,97,78,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19691,2026-05-20,AV,Avianca,PTY,BOG,demorado,71,51,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19692,2026-05-20,CM,Copa Airlines,PTY,BOG,demorado,55,45,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19693,2026-05-20,AA,American Airlines,BOG,BAQ,demorado,62,43,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19694,2026-05-20,UA,United Airlines,CTG,MDE,demorado,65,53,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19695,2026-05-20,TK,Turkish Airlines,BOG,LIM,demorado,53,34,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19696,2026-05-20,LA,Latam Airlines,BOG,BAQ,demorado,52,52,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19697,2026-05-20,IB,Iberia,BOG,GRU,demorado,106,81,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19698,2026-05-20,AC,Air Canada,BOG,LIM,en_vuelo,33,26,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19699,2026-05-20,DL,Delta Air Lines,SCL,BOG,demorado,81,79,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19700,2026-05-20,AC,Air Canada,CTG,BOG,demorado,66,70,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19701,2026-05-20,IB,Iberia,MDE,PTY,demorado,65,75,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19702,2026-05-20,CM,Copa Airlines,MAD,BOG,demorado,70,58,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19703,2026-05-20,DL,Delta Air Lines,BOG,MEX,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19704,2026-05-20,TK,Turkish Airlines,BOG,MDE,demorado,49,48,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19705,2026-05-20,AA,American Airlines,LIM,BOG,completado,9,8,False,menor,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19706,2026-05-20,UA,United Airlines,MEX,BOG,demorado,64,44,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19707,2026-05-20,LA,Latam Airlines,CTG,MDE,demorado,98,118,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19708,2026-05-20,CM,Copa Airlines,BAQ,BOG,demorado,60,41,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19709,2026-05-20,LA,Latam Airlines,MIA,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19710,2026-05-20,UA,United Airlines,BOG,GRU,demorado,64,64,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19711,2026-05-20,B6,JetBlue Airways,BOG,LIM,demorado,68,73,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19712,2026-05-20,IB,Iberia,JFK,BOG,demorado,62,45,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19713,2026-05-20,B6,JetBlue Airways,MAD,BOG,demorado,80,93,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19714,2026-05-20,DL,Delta Air Lines,MAD,BOG,demorado,104,98,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19715,2026-05-20,TK,Turkish Airlines,BOG,MDE,demorado,85,52,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19716,2026-05-20,CM,Copa Airlines,BOG,MDE,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19717,2026-05-20,AV,Avianca,BOG,MAD,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19718,2026-05-20,TK,Turkish Airlines,BOG,JFK,demorado,66,53,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19719,2026-05-20,UA,United Airlines,BOG,MEX,demorado,70,64,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19720,2026-05-20,AA,American Airlines,EZE,BOG,demorado,80,67,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19721,2026-05-20,DL,Delta Air Lines,BOG,MIA,demorado,73,70,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19722,2026-05-20,DL,Delta Air Lines,MAD,BOG,completado,32,25,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19723,2026-05-20,LA,Latam Airlines,MDE,PTY,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19724,2026-05-20,CM,Copa Airlines,BAQ,BOG,demorado,76,47,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19725,2026-05-20,AC,Air Canada,SCL,BOG,demorado,47,38,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19726,2026-05-20,AC,Air Canada,MDE,BOG,demorado,52,58,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19727,2026-05-20,IB,Iberia,BOG,MDE,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19728,2026-05-20,AV,Avianca,CTG,BOG,demorado,77,73,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19729,2026-05-20,DL,Delta Air Lines,MDE,BOG,completado,19,20,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19730,2026-05-20,AC,Air Canada,MDE,BOG,completado,29,31,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19731,2026-05-20,IB,Iberia,JFK,BOG,demorado,63,69,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19732,2026-05-20,B6,JetBlue Airways,CLO,MIA,demorado,55,41,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19733,2026-05-20,CM,Copa Airlines,PTY,BOG,demorado,88,90,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19734,2026-05-20,DL,Delta Air Lines,SCL,BOG,en_vuelo,36,26,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19735,2026-05-20,CM,Copa Airlines,BAQ,BOG,demorado,54,55,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19736,2026-05-20,AC,Air Canada,CTG,MDE,completado,13,14,False,menor,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19737,2026-05-20,AV,Avianca,LIM,BOG,demorado,68,56,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19738,2026-05-20,TK,Turkish Airlines,SCL,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19739,2026-05-20,TK,Turkish Airlines,GRU,BOG,completado,5,4,False,menor,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19740,2026-05-20,AA,American Airlines,EZE,BOG,demorado,50,58,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19741,2026-05-20,LA,Latam Airlines,MEX,BOG,demorado,56,36,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19742,2026-05-20,CM,Copa Airlines,MDE,PTY,completado,21,14,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19743,2026-05-20,DL,Delta Air Lines,LIM,BOG,demorado,55,47,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19744,2026-05-20,LA,Latam Airlines,MAD,BOG,completado,43,30,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19745,2026-05-20,AA,American Airlines,BOG,BAQ,demorado,63,47,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19746,2026-05-20,UA,United Airlines,BOG,MAD,demorado,76,63,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19747,2026-05-20,UA,United Airlines,BOG,CTG,demorado,52,50,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19748,2026-05-20,TK,Turkish Airlines,BOG,CTG,completado,30,33,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19749,2026-05-20,B6,JetBlue Airways,BOG,MEX,demorado,78,67,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19750,2026-05-20,B6,JetBlue Airways,MIA,BOG,completado,39,40,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19751,2026-05-20,B6,JetBlue Airways,EZE,BOG,demorado,106,115,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19752,2026-05-20,B6,JetBlue Airways,BOG,JFK,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19753,2026-05-20,AA,American Airlines,BOG,MEX,demorado,63,54,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19754,2026-05-20,DL,Delta Air Lines,JFK,BOG,demorado,53,61,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19755,2026-05-20,CM,Copa Airlines,CTG,MDE,en_vuelo,44,29,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19756,2026-05-20,B6,JetBlue Airways,MEX,BOG,demorado,58,65,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19757,2026-05-20,AC,Air Canada,MIA,BOG,demorado,76,88,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19758,2026-05-20,IB,Iberia,MIA,BOG,demorado,64,55,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19759,2026-05-20,AA,American Airlines,BOG,BAQ,demorado,78,76,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19760,2026-05-20,DL,Delta Air Lines,BOG,JFK,demorado,54,51,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19761,2026-05-20,LA,Latam Airlines,CTG,BOG,completado,37,29,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19762,2026-05-20,AV,Avianca,BAQ,BOG,demorado,66,66,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19763,2026-05-20,LA,Latam Airlines,BOG,JFK,demorado,55,58,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19764,2026-05-20,LA,Latam Airlines,BOG,CLO,demorado,71,69,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19765,2026-05-20,DL,Delta Air Lines,CTG,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19766,2026-05-20,AV,Avianca,LIM,BOG,demorado,60,37,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19767,2026-05-20,B6,JetBlue Airways,MDE,MIA,demorado,74,58,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19768,2026-05-20,CM,Copa Airlines,BOG,MDE,completado,40,30,True,moderado,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19769,2026-05-20,AV,Avianca,SCL,BOG,demorado,80,78,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19770,2026-05-20,AA,American Airlines,PTY,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19771,2026-05-20,TK,Turkish Airlines,CTG,MDE,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19772,2026-05-20,DL,Delta Air Lines,LIM,BOG,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19773,2026-05-20,LA,Latam Airlines,MDE,BOG,demorado,62,71,True,severo,Viento fuerte,otro,medio,True,Wednesday,5,2026
VL19774,2026-05-20,AA,American Airlines,BOG,JFK,cancelado,0,0,False,sin_retraso,Viento fuerte,otro,medio,True,Wednesday,5,2026
