incidente_id,fecha,motivo,prioridad,airline_iata,airline_name,agente_id,is_resolved,estado,minutos_retraso_asociado,satisfaccion_cliente,tiempo_resolucion_horas,mes,anio
CAS-114125,2026-05-23,Cancelación,alta,IB,Iberia,USR_008,True,resuelto,0,4.6,2.5,5,2026
CAS-114126,2026-05-23,Reembolso,media,AA,American Airlines,USR_008,True,resuelto,0,4.5,3.6,5,2026
CAS-114127,2026-05-23,Check-in,baja,DL,Delta Air Lines,USR_012,True,resuelto,0,5.0,7.5,5,2026
CAS-114128,2026-05-23,Problema de Pago,baja,TK,Turkish Airlines,USR_005,True,resuelto,0,3.4,1.9,5,2026
CAS-114129,2026-05-23,Cambio de Itinerario,media,CM,Copa Airlines,USR_009,True,resuelto,0,4.5,3.0,5,2026
CAS-114130,2026-05-23,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_005,True,resuelto,70,4.5,5.8,5,2026
CAS-114131,2026-05-23,Reembolso,media,CM,Copa Airlines,USR_013,True,resuelto,0,3.5,3.3,5,2026
CAS-114132,2026-05-23,Problema de Pago,baja,IB,Iberia,USR_004,False,pendiente,0,1.9,,5,2026
CAS-114133,2026-05-23,Equipaje,media,AA,American Airlines,USR_009,False,pendiente,0,2.5,,5,2026
CAS-114134,2026-05-23,Cancelación,alta,IB,Iberia,USR_007,True,resuelto,0,3.4,4.3,5,2026
CAS-114135,2026-05-23,Equipaje,media,B6,JetBlue Airways,USR_013,True,resuelto,0,4.7,7.1,5,2026
CAS-114136,2026-05-23,Cancelación,alta,AA,American Airlines,USR_011,True,resuelto,0,4.8,0.6,5,2026
CAS-114137,2026-05-23,Reembolso,media,LA,Latam Airlines,USR_014,True,resuelto,0,4.3,6.7,5,2026
CAS-114138,2026-05-23,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_014,True,resuelto,7,4.8,3.8,5,2026
CAS-114139,2026-05-23,Retraso de Vuelo,alta,AV,Avianca,USR_010,True,resuelto,228,4.1,6.8,5,2026
CAS-114140,2026-05-23,Equipaje,media,AA,American Airlines,USR_001,True,resuelto,0,4.7,2.9,5,2026
CAS-114141,2026-05-23,Check-in,baja,CM,Copa Airlines,USR_007,True,resuelto,0,4.1,2.2,5,2026
CAS-114142,2026-05-23,Equipaje,media,LA,Latam Airlines,USR_001,True,resuelto,0,3.7,4.5,5,2026
CAS-114143,2026-05-23,Retraso de Vuelo,alta,LA,Latam Airlines,USR_004,True,resuelto,133,4.5,1.3,5,2026
CAS-114144,2026-05-23,Retraso de Vuelo,alta,CM,Copa Airlines,USR_005,True,resuelto,67,5.0,7.6,5,2026
CAS-114145,2026-05-23,Equipaje,media,CM,Copa Airlines,USR_011,True,resuelto,0,3.8,2.9,5,2026
CAS-114146,2026-05-23,Cambio de Itinerario,media,AA,American Airlines,USR_003,True,resuelto,0,3.6,4.5,5,2026
CAS-114147,2026-05-23,Reembolso,media,LA,Latam Airlines,USR_013,False,pendiente,0,3.0,,5,2026
CAS-114148,2026-05-23,Retraso de Vuelo,alta,CM,Copa Airlines,USR_005,False,pendiente,63,1.6,,5,2026
CAS-114149,2026-05-23,Cambio de Itinerario,media,AC,Air Canada,USR_012,True,resuelto,0,3.3,0.6,5,2026
CAS-114150,2026-05-23,Retraso de Vuelo,alta,LA,Latam Airlines,USR_004,True,resuelto,235,3.8,0.7,5,2026
CAS-114151,2026-05-23,Retraso de Vuelo,alta,IB,Iberia,USR_011,True,resuelto,71,4.5,2.1,5,2026
CAS-114152,2026-05-23,Cancelación,alta,LA,Latam Airlines,USR_008,True,resuelto,0,4.7,4.0,5,2026
CAS-114153,2026-05-23,Retraso de Vuelo,alta,AA,American Airlines,USR_001,True,resuelto,117,5.0,7.6,5,2026
CAS-114154,2026-05-23,Cambio de Itinerario,media,TK,Turkish Airlines,USR_007,True,resuelto,0,3.1,7.9,5,2026
CAS-114155,2026-05-23,Cambio de Itinerario,media,AC,Air Canada,USR_004,True,resuelto,0,4.3,5.8,5,2026
CAS-114156,2026-05-23,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_009,True,resuelto,144,4.5,1.0,5,2026
CAS-114157,2026-05-23,Cancelación,alta,LA,Latam Airlines,USR_007,False,pendiente,0,2.9,,5,2026
CAS-114158,2026-05-23,Cancelación,alta,CM,Copa Airlines,USR_005,False,pendiente,0,3.2,,5,2026
CAS-114159,2026-05-23,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_004,False,pendiente,66,2.3,,5,2026
CAS-114160,2026-05-23,Reembolso,media,AC,Air Canada,USR_007,True,resuelto,0,3.0,5.2,5,2026
CAS-114161,2026-05-23,Equipaje,media,DL,Delta Air Lines,USR_001,True,resuelto,0,4.4,1.8,5,2026
CAS-114162,2026-05-23,Retraso de Vuelo,alta,AV,Avianca,USR_011,True,resuelto,176,3.7,1.6,5,2026
CAS-114163,2026-05-23,Retraso de Vuelo,alta,IB,Iberia,USR_003,True,resuelto,159,4.1,5.4,5,2026
CAS-114164,2026-05-23,Retraso de Vuelo,alta,AC,Air Canada,USR_001,True,resuelto,139,4.5,2.7,5,2026
CAS-114165,2026-05-24,Cambio de Itinerario,media,TK,Turkish Airlines,USR_007,True,resuelto,0,3.6,1.0,5,2026
CAS-114166,2026-05-24,Retraso de Vuelo,alta,UA,United Airlines,USR_004,True,resuelto,108,3.2,3.2,5,2026
CAS-114167,2026-05-24,Reembolso,media,B6,JetBlue Airways,USR_015,False,pendiente,0,2.5,,5,2026
CAS-114168,2026-05-24,Reembolso,media,LA,Latam Airlines,USR_006,False,pendiente,0,2.1,,5,2026
CAS-114169,2026-05-24,Reembolso,media,AC,Air Canada,USR_007,True,resuelto,0,3.2,7.5,5,2026
CAS-114170,2026-05-24,Equipaje,media,CM,Copa Airlines,USR_010,True,resuelto,0,3.4,3.7,5,2026
CAS-114171,2026-05-24,Check-in,baja,B6,JetBlue Airways,USR_009,False,pendiente,0,2.1,,5,2026
CAS-114172,2026-05-24,Cancelación,alta,LA,Latam Airlines,USR_013,True,resuelto,0,4.4,7.0,5,2026
CAS-114173,2026-05-24,Equipaje,media,LA,Latam Airlines,USR_007,True,resuelto,0,3.7,1.8,5,2026
CAS-114174,2026-05-24,Cancelación,alta,UA,United Airlines,USR_004,True,resuelto,0,3.5,0.7,5,2026
CAS-114175,2026-05-24,Check-in,baja,AC,Air Canada,USR_013,True,resuelto,0,3.2,3.8,5,2026
CAS-114176,2026-05-24,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_007,True,resuelto,120,4.5,5.4,5,2026
CAS-114177,2026-05-24,Problema de Pago,baja,AA,American Airlines,USR_003,True,resuelto,0,4.2,4.6,5,2026
CAS-114178,2026-05-24,Reembolso,media,LA,Latam Airlines,USR_007,True,resuelto,0,4.1,0.7,5,2026
CAS-114179,2026-05-24,Problema de Pago,baja,AV,Avianca,USR_002,True,resuelto,0,4.4,1.6,5,2026
CAS-114180,2026-05-24,Equipaje,media,AC,Air Canada,USR_001,True,resuelto,0,4.9,1.2,5,2026
CAS-114181,2026-05-24,Check-in,baja,DL,Delta Air Lines,USR_006,True,resuelto,0,3.6,7.4,5,2026
CAS-114182,2026-05-24,Equipaje,media,CM,Copa Airlines,USR_009,True,resuelto,0,4.4,7.9,5,2026
CAS-114183,2026-05-24,Cancelación,alta,IB,Iberia,USR_007,False,pendiente,0,3.1,,5,2026
CAS-114184,2026-05-24,Equipaje,media,B6,JetBlue Airways,USR_008,True,resuelto,0,4.1,6.5,5,2026
CAS-114185,2026-05-24,Cambio de Itinerario,media,TK,Turkish Airlines,USR_004,True,resuelto,0,3.4,6.5,5,2026
CAS-114186,2026-05-24,Equipaje,media,DL,Delta Air Lines,USR_009,True,resuelto,0,4.1,6.4,5,2026
CAS-114187,2026-05-24,Cancelación,alta,TK,Turkish Airlines,USR_005,True,resuelto,0,4.2,0.8,5,2026
CAS-114188,2026-05-24,Cancelación,alta,IB,Iberia,USR_015,True,resuelto,0,3.6,0.8,5,2026
CAS-114189,2026-05-24,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_015,True,resuelto,232,3.9,2.0,5,2026
CAS-114190,2026-05-24,Retraso de Vuelo,alta,UA,United Airlines,USR_014,True,resuelto,211,3.8,8.0,5,2026
CAS-114191,2026-05-24,Equipaje,media,AA,American Airlines,USR_014,True,resuelto,0,3.3,0.9,5,2026
CAS-114192,2026-05-24,Reembolso,media,TK,Turkish Airlines,USR_003,True,resuelto,0,4.9,2.6,5,2026
CAS-114193,2026-05-24,Problema de Pago,baja,DL,Delta Air Lines,USR_007,True,resuelto,0,3.2,7.9,5,2026
CAS-114194,2026-05-24,Retraso de Vuelo,alta,AC,Air Canada,USR_011,True,resuelto,141,3.2,2.9,5,2026
CAS-114195,2026-05-24,Reembolso,media,DL,Delta Air Lines,USR_007,False,pendiente,0,2.1,,5,2026
CAS-114196,2026-05-24,Equipaje,media,AV,Avianca,USR_009,True,resuelto,0,4.8,6.1,5,2026
CAS-114197,2026-05-24,Cambio de Itinerario,media,B6,JetBlue Airways,USR_010,True,resuelto,0,3.7,3.2,5,2026
CAS-114198,2026-05-24,Cambio de Itinerario,media,B6,JetBlue Airways,USR_001,True,resuelto,0,3.9,1.7,5,2026
CAS-114199,2026-05-24,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_007,False,pendiente,176,2.0,,5,2026
CAS-114200,2026-05-24,Cancelación,alta,B6,JetBlue Airways,USR_015,True,resuelto,0,4.0,5.4,5,2026
CAS-114201,2026-05-24,Retraso de Vuelo,alta,UA,United Airlines,USR_008,True,resuelto,216,4.5,6.1,5,2026
CAS-114202,2026-05-24,Retraso de Vuelo,alta,CM,Copa Airlines,USR_001,False,pendiente,211,2.3,,5,2026
CAS-114203,2026-05-24,Retraso de Vuelo,alta,CM,Copa Airlines,USR_011,True,resuelto,78,3.4,7.6,5,2026
CAS-114204,2026-05-24,Equipaje,media,AV,Avianca,USR_006,True,resuelto,0,4.9,6.9,5,2026
CAS-114205,2026-05-24,Retraso de Vuelo,alta,AV,Avianca,USR_008,True,resuelto,129,3.1,3.7,5,2026
CAS-114206,2026-05-24,Equipaje,media,B6,JetBlue Airways,USR_005,True,resuelto,0,4.1,4.7,5,2026
CAS-114207,2026-05-24,Equipaje,media,IB,Iberia,USR_011,True,resuelto,0,4.4,7.8,5,2026
CAS-114208,2026-05-24,Reembolso,media,AV,Avianca,USR_003,False,pendiente,0,2.0,,5,2026
CAS-114209,2026-05-24,Equipaje,media,LA,Latam Airlines,USR_013,True,resuelto,0,3.1,6.3,5,2026
CAS-114210,2026-05-24,Cancelación,alta,TK,Turkish Airlines,USR_012,True,resuelto,0,4.9,7.3,5,2026
CAS-114211,2026-05-24,Reembolso,media,AC,Air Canada,USR_003,True,resuelto,0,4.8,2.6,5,2026
CAS-114212,2026-05-24,Cancelación,alta,DL,Delta Air Lines,USR_015,False,pendiente,0,1.9,,5,2026
CAS-114213,2026-05-24,Check-in,baja,AV,Avianca,USR_001,True,resuelto,0,3.1,3.2,5,2026
CAS-114214,2026-05-24,Equipaje,media,B6,JetBlue Airways,USR_012,True,resuelto,0,3.9,2.9,5,2026
CAS-114215,2026-05-24,Reembolso,media,LA,Latam Airlines,USR_010,True,resuelto,0,4.3,2.5,5,2026
CAS-114216,2026-05-24,Reembolso,media,UA,United Airlines,USR_009,False,pendiente,0,2.3,,5,2026
CAS-114217,2026-05-24,Cancelación,alta,DL,Delta Air Lines,USR_004,True,resuelto,0,3.6,5.4,5,2026
CAS-114218,2026-05-24,Cambio de Itinerario,media,IB,Iberia,USR_009,True,resuelto,0,4.7,5.6,5,2026
CAS-114219,2026-05-24,Problema de Pago,baja,DL,Delta Air Lines,USR_004,True,resuelto,0,4.6,5.3,5,2026
CAS-114220,2026-05-24,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_014,True,resuelto,217,3.0,3.3,5,2026
CAS-114221,2026-05-24,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_007,True,resuelto,76,4.6,4.1,5,2026
CAS-114222,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_015,True,resuelto,10,4.5,1.4,5,2026
CAS-114223,2026-05-24,Retraso de Vuelo,alta,AA,American Airlines,USR_005,False,pendiente,125,1.8,,5,2026
CAS-114224,2026-05-24,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_004,True,resuelto,97,3.7,3.5,5,2026
CAS-114225,2026-05-24,Reembolso,media,DL,Delta Air Lines,USR_003,False,pendiente,0,1.9,,5,2026
CAS-114226,2026-05-24,Check-in,baja,AV,Avianca,USR_013,True,resuelto,0,3.1,7.0,5,2026
CAS-114227,2026-05-24,Retraso de Vuelo,alta,LA,Latam Airlines,USR_009,True,resuelto,144,4.6,1.6,5,2026
CAS-114228,2026-05-24,Reembolso,media,IB,Iberia,USR_011,False,pendiente,0,3.1,,5,2026
CAS-114229,2026-05-24,Cancelación,alta,AV,Avianca,USR_005,True,resuelto,0,4.3,5.0,5,2026
CAS-114230,2026-05-24,Cambio de Itinerario,media,AA,American Airlines,USR_012,False,pendiente,0,2.0,,5,2026
CAS-114231,2026-05-24,Reembolso,media,TK,Turkish Airlines,USR_006,True,resuelto,0,4.2,3.5,5,2026
CAS-114232,2026-05-24,Cambio de Itinerario,media,DL,Delta Air Lines,USR_010,False,pendiente,0,1.8,,5,2026
CAS-114233,2026-05-24,Reembolso,media,AC,Air Canada,USR_009,False,pendiente,0,2.8,,5,2026
CAS-114234,2026-05-24,Cancelación,alta,UA,United Airlines,USR_004,False,pendiente,0,2.6,,5,2026
CAS-114235,2026-05-24,Equipaje,media,AA,American Airlines,USR_011,True,resuelto,0,4.1,6.3,5,2026
CAS-114236,2026-05-24,Retraso de Vuelo,alta,LA,Latam Airlines,USR_009,True,resuelto,82,3.6,1.4,5,2026
CAS-114237,2026-05-24,Cancelación,alta,DL,Delta Air Lines,USR_004,True,resuelto,0,3.6,0.6,5,2026
CAS-114238,2026-05-24,Retraso de Vuelo,alta,LA,Latam Airlines,USR_014,True,resuelto,37,4.5,0.5,5,2026
CAS-114239,2026-05-24,Cambio de Itinerario,media,DL,Delta Air Lines,USR_001,True,resuelto,0,4.8,2.6,5,2026
CAS-114240,2026-05-24,Check-in,baja,TK,Turkish Airlines,USR_008,True,resuelto,0,4.5,6.3,5,2026
CAS-114241,2026-05-24,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_005,True,resuelto,216,4.5,4.7,5,2026
CAS-114242,2026-05-24,Equipaje,media,AA,American Airlines,USR_011,True,resuelto,0,4.2,5.1,5,2026
CAS-114243,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_002,False,pendiente,154,2.4,,5,2026
CAS-114244,2026-05-24,Equipaje,media,AC,Air Canada,USR_001,False,pendiente,0,2.9,,5,2026
CAS-114245,2026-05-24,Cambio de Itinerario,media,DL,Delta Air Lines,USR_005,True,resuelto,0,3.2,0.8,5,2026
CAS-114246,2026-05-24,Reembolso,media,UA,United Airlines,USR_008,True,resuelto,0,3.3,6.4,5,2026
CAS-114247,2026-05-24,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_012,True,resuelto,19,4.3,5.6,5,2026
CAS-114248,2026-05-24,Reembolso,media,B6,JetBlue Airways,USR_002,True,resuelto,0,4.2,1.6,5,2026
CAS-114249,2026-05-24,Reembolso,media,B6,JetBlue Airways,USR_014,True,resuelto,0,3.6,7.7,5,2026
CAS-114250,2026-05-24,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_005,True,resuelto,217,3.2,8.0,5,2026
CAS-114251,2026-05-24,Retraso de Vuelo,alta,AA,American Airlines,USR_013,True,resuelto,144,3.5,3.8,5,2026
CAS-114252,2026-05-24,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_007,False,pendiente,169,3.0,,5,2026
CAS-114253,2026-05-24,Retraso de Vuelo,alta,AA,American Airlines,USR_001,True,resuelto,141,3.8,5.3,5,2026
CAS-114254,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_014,True,resuelto,74,3.2,2.6,5,2026
CAS-114255,2026-05-24,Equipaje,media,AA,American Airlines,USR_003,True,resuelto,0,3.0,3.9,5,2026
CAS-114256,2026-05-24,Cambio de Itinerario,media,IB,Iberia,USR_009,False,pendiente,0,1.8,,5,2026
CAS-114257,2026-05-24,Retraso de Vuelo,alta,AA,American Airlines,USR_015,True,resuelto,10,3.4,5.4,5,2026
CAS-114258,2026-05-24,Check-in,baja,UA,United Airlines,USR_010,True,resuelto,0,4.5,1.8,5,2026
CAS-114259,2026-05-24,Cancelación,alta,CM,Copa Airlines,USR_001,True,resuelto,0,4.8,7.5,5,2026
CAS-114260,2026-05-24,Cambio de Itinerario,media,TK,Turkish Airlines,USR_012,True,resuelto,0,3.1,3.0,5,2026
CAS-114261,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_015,True,resuelto,6,3.7,2.3,5,2026
CAS-114262,2026-05-24,Equipaje,media,AV,Avianca,USR_004,True,resuelto,0,3.8,4.3,5,2026
CAS-114263,2026-05-24,Check-in,baja,IB,Iberia,USR_010,True,resuelto,0,4.8,3.7,5,2026
CAS-114264,2026-05-24,Cambio de Itinerario,media,AA,American Airlines,USR_006,True,resuelto,0,4.3,2.4,5,2026
CAS-114265,2026-05-24,Cambio de Itinerario,media,TK,Turkish Airlines,USR_012,False,pendiente,0,2.6,,5,2026
CAS-114266,2026-05-24,Cambio de Itinerario,media,B6,JetBlue Airways,USR_002,True,resuelto,0,3.0,4.6,5,2026
CAS-114267,2026-05-24,Cancelación,alta,UA,United Airlines,USR_011,False,pendiente,0,2.9,,5,2026
CAS-114268,2026-05-24,Retraso de Vuelo,alta,AA,American Airlines,USR_006,True,resuelto,108,3.2,5.5,5,2026
CAS-114269,2026-05-24,Reembolso,media,B6,JetBlue Airways,USR_015,False,pendiente,0,2.1,,5,2026
CAS-114270,2026-05-24,Problema de Pago,baja,CM,Copa Airlines,USR_001,True,resuelto,0,3.7,4.7,5,2026
CAS-114271,2026-05-24,Reembolso,media,DL,Delta Air Lines,USR_006,False,pendiente,0,2.7,,5,2026
CAS-114272,2026-05-24,Retraso de Vuelo,alta,AA,American Airlines,USR_010,True,resuelto,53,3.8,7.4,5,2026
CAS-114273,2026-05-24,Cancelación,alta,AC,Air Canada,USR_015,True,resuelto,0,4.8,2.6,5,2026
CAS-114274,2026-05-24,Reembolso,media,AA,American Airlines,USR_008,True,resuelto,0,4.1,3.8,5,2026
CAS-114275,2026-05-24,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_002,True,resuelto,195,4.1,6.1,5,2026
CAS-114276,2026-05-24,Problema de Pago,baja,UA,United Airlines,USR_015,False,pendiente,0,2.8,,5,2026
CAS-114277,2026-05-24,Cancelación,alta,LA,Latam Airlines,USR_010,True,resuelto,0,4.5,4.7,5,2026
CAS-114278,2026-05-24,Retraso de Vuelo,alta,AA,American Airlines,USR_004,True,resuelto,98,3.1,5.6,5,2026
CAS-114279,2026-05-24,Reembolso,media,LA,Latam Airlines,USR_005,True,resuelto,0,4.2,1.5,5,2026
CAS-114280,2026-05-24,Equipaje,media,AC,Air Canada,USR_005,True,resuelto,0,4.7,7.4,5,2026
CAS-114281,2026-05-24,Problema de Pago,baja,CM,Copa Airlines,USR_009,False,pendiente,0,2.0,,5,2026
CAS-114282,2026-05-24,Check-in,baja,DL,Delta Air Lines,USR_001,True,resuelto,0,3.6,0.8,5,2026
CAS-114283,2026-05-24,Cambio de Itinerario,media,AC,Air Canada,USR_011,True,resuelto,0,4.1,4.1,5,2026
CAS-114284,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_010,False,pendiente,173,1.7,,5,2026
CAS-114285,2026-05-24,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_006,True,resuelto,133,3.5,5.3,5,2026
CAS-114286,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_009,True,resuelto,14,3.9,6.2,5,2026
CAS-114287,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_009,True,resuelto,167,3.6,2.9,5,2026
CAS-114288,2026-05-24,Reembolso,media,CM,Copa Airlines,USR_009,True,resuelto,0,3.3,6.6,5,2026
CAS-114289,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_008,False,pendiente,175,2.7,,5,2026
CAS-114290,2026-05-24,Cambio de Itinerario,media,CM,Copa Airlines,USR_009,True,resuelto,0,5.0,2.8,5,2026
CAS-114291,2026-05-24,Retraso de Vuelo,alta,CM,Copa Airlines,USR_002,True,resuelto,77,4.2,5.6,5,2026
CAS-114292,2026-05-24,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_009,True,resuelto,225,4.3,5.0,5,2026
CAS-114293,2026-05-24,Cancelación,alta,AA,American Airlines,USR_003,True,resuelto,0,4.2,4.9,5,2026
CAS-114294,2026-05-24,Equipaje,media,AA,American Airlines,USR_009,True,resuelto,0,4.9,5.1,5,2026
CAS-114295,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_006,False,pendiente,168,2.4,,5,2026
CAS-114296,2026-05-24,Retraso de Vuelo,alta,AC,Air Canada,USR_001,True,resuelto,220,4.7,0.8,5,2026
CAS-114297,2026-05-24,Retraso de Vuelo,alta,AA,American Airlines,USR_004,False,pendiente,70,2.9,,5,2026
CAS-114298,2026-05-24,Cancelación,alta,B6,JetBlue Airways,USR_010,True,resuelto,0,3.4,2.8,5,2026
CAS-114299,2026-05-24,Reembolso,media,AC,Air Canada,USR_014,True,resuelto,0,3.5,1.3,5,2026
CAS-114300,2026-05-24,Cancelación,alta,DL,Delta Air Lines,USR_007,True,resuelto,0,5.0,5.4,5,2026
CAS-114301,2026-05-24,Cancelación,alta,B6,JetBlue Airways,USR_008,True,resuelto,0,4.7,5.4,5,2026
CAS-114302,2026-05-24,Equipaje,media,CM,Copa Airlines,USR_003,True,resuelto,0,3.7,6.7,5,2026
CAS-114303,2026-05-24,Cancelación,alta,CM,Copa Airlines,USR_003,False,pendiente,0,3.1,,5,2026
CAS-114304,2026-05-24,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_003,True,resuelto,103,4.5,1.1,5,2026
CAS-114305,2026-05-24,Retraso de Vuelo,alta,IB,Iberia,USR_002,False,pendiente,199,1.6,,5,2026
CAS-114306,2026-05-24,Cancelación,alta,AV,Avianca,USR_007,False,pendiente,0,2.5,,5,2026
CAS-114307,2026-05-24,Cambio de Itinerario,media,DL,Delta Air Lines,USR_005,True,resuelto,0,4.0,5.9,5,2026
CAS-114308,2026-05-24,Equipaje,media,CM,Copa Airlines,USR_008,True,resuelto,0,3.3,7.1,5,2026
CAS-114309,2026-05-24,Check-in,baja,DL,Delta Air Lines,USR_011,True,resuelto,0,3.6,5.6,5,2026
CAS-114310,2026-05-24,Cancelación,alta,AC,Air Canada,USR_011,True,resuelto,0,3.9,4.1,5,2026
CAS-114311,2026-05-24,Cancelación,alta,AV,Avianca,USR_013,True,resuelto,0,4.9,6.1,5,2026
CAS-114312,2026-05-24,Cambio de Itinerario,media,B6,JetBlue Airways,USR_015,True,resuelto,0,4.9,1.2,5,2026
CAS-114313,2026-05-24,Equipaje,media,UA,United Airlines,USR_011,True,resuelto,0,3.1,6.2,5,2026
CAS-114314,2026-05-24,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_001,True,resuelto,36,4.6,3.0,5,2026
CAS-114315,2026-05-24,Reembolso,media,DL,Delta Air Lines,USR_015,True,resuelto,0,4.9,6.4,5,2026
CAS-114316,2026-05-24,Equipaje,media,UA,United Airlines,USR_002,True,resuelto,0,3.2,3.6,5,2026
CAS-114317,2026-05-24,Check-in,baja,AV,Avianca,USR_002,True,resuelto,0,3.7,7.3,5,2026
CAS-114318,2026-05-24,Retraso de Vuelo,alta,UA,United Airlines,USR_002,True,resuelto,13,3.0,0.5,5,2026
CAS-114319,2026-05-24,Check-in,baja,DL,Delta Air Lines,USR_010,True,resuelto,0,3.9,2.6,5,2026
CAS-114320,2026-05-24,Cambio de Itinerario,media,AC,Air Canada,USR_010,True,resuelto,0,4.1,4.8,5,2026
CAS-114321,2026-05-24,Retraso de Vuelo,alta,AV,Avianca,USR_003,True,resuelto,207,4.5,7.1,5,2026
CAS-114322,2026-05-24,Equipaje,media,DL,Delta Air Lines,USR_012,True,resuelto,0,5.0,5.9,5,2026
CAS-114323,2026-05-24,Reembolso,media,LA,Latam Airlines,USR_014,False,pendiente,0,1.9,,5,2026
CAS-114324,2026-05-24,Cancelación,alta,AV,Avianca,USR_013,False,pendiente,0,2.1,,5,2026
CAS-114325,2026-05-24,Reembolso,media,IB,Iberia,USR_003,True,resuelto,0,3.7,1.2,5,2026
CAS-114326,2026-05-24,Cancelación,alta,LA,Latam Airlines,USR_004,True,resuelto,0,4.6,4.3,5,2026
CAS-114327,2026-05-24,Cancelación,alta,CM,Copa Airlines,USR_012,True,resuelto,0,4.8,4.6,5,2026
CAS-114328,2026-05-24,Retraso de Vuelo,alta,TK,Turkish Airlines,USR_001,False,pendiente,87,2.1,,5,2026
CAS-114329,2026-05-24,Cancelación,alta,AC,Air Canada,USR_003,True,resuelto,0,3.9,7.9,5,2026
CAS-114330,2026-05-24,Check-in,baja,AC,Air Canada,USR_005,True,resuelto,0,4.0,4.8,5,2026
CAS-114331,2026-05-24,Reembolso,media,TK,Turkish Airlines,USR_014,False,pendiente,0,3.2,,5,2026
CAS-114332,2026-05-24,Cambio de Itinerario,media,IB,Iberia,USR_006,True,resuelto,0,4.6,2.0,5,2026
CAS-114333,2026-05-24,Cambio de Itinerario,media,AC,Air Canada,USR_015,True,resuelto,0,3.9,2.4,5,2026
CAS-114334,2026-05-24,Cancelación,alta,IB,Iberia,USR_001,True,resuelto,0,4.6,3.0,5,2026
CAS-114335,2026-05-24,Equipaje,media,B6,JetBlue Airways,USR_010,True,resuelto,0,4.4,0.8,5,2026
CAS-114336,2026-05-24,Equipaje,media,IB,Iberia,USR_008,True,resuelto,0,4.1,4.3,5,2026
CAS-114337,2026-05-24,Retraso de Vuelo,alta,CM,Copa Airlines,USR_012,True,resuelto,234,4.9,6.0,5,2026
CAS-114338,2026-05-24,Cambio de Itinerario,media,AA,American Airlines,USR_012,False,pendiente,0,2.2,,5,2026
CAS-114339,2026-05-24,Check-in,baja,B6,JetBlue Airways,USR_013,False,pendiente,0,1.6,,5,2026
CAS-114340,2026-05-24,Cambio de Itinerario,media,LA,Latam Airlines,USR_011,True,resuelto,0,3.4,5.7,5,2026
CAS-114341,2026-05-24,Reembolso,media,AA,American Airlines,USR_013,True,resuelto,0,3.3,0.5,5,2026
CAS-114342,2026-05-24,Cancelación,alta,AA,American Airlines,USR_011,True,resuelto,0,3.8,4.6,5,2026
CAS-114343,2026-05-24,Retraso de Vuelo,alta,DL,Delta Air Lines,USR_012,True,resuelto,226,4.0,7.7,5,2026
CAS-114344,2026-05-24,Cambio de Itinerario,media,CM,Copa Airlines,USR_002,True,resuelto,0,4.9,0.9,5,2026
CAS-114345,2026-05-24,Equipaje,media,AA,American Airlines,USR_009,True,resuelto,0,5.0,2.2,5,2026
CAS-114346,2026-05-24,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_003,True,resuelto,91,4.8,2.8,5,2026
CAS-114347,2026-05-24,Retraso de Vuelo,alta,B6,JetBlue Airways,USR_008,True,resuelto,84,3.6,2.3,5,2026
CAS-114348,2026-05-24,Cambio de Itinerario,media,CM,Copa Airlines,USR_014,True,resuelto,0,3.2,5.1,5,2026
CAS-114349,2026-05-24,Equipaje,media,TK,Turkish Airlines,USR_011,True,resuelto,0,3.1,5.3,5,2026
CAS-114350,2026-05-24,Cancelación,alta,CM,Copa Airlines,USR_010,True,resuelto,0,3.8,6.6,5,2026
